lon,lat,sqft,state_abb,operator,type
-77.54733847235092,39.05599415738426,149008.0,VA,,building
-77.54673255066474,39.05781905081905,106352.0,VA,,building
-77.56511220760098,39.08219102890557,200733.0,VA,,building
-88.00800375413563,41.98691359199497,83897.0,IL,NTT,building
-88.00476482597362,41.98909513231781,101346.0,IL,NTT,building
-77.58337970648039,38.79995610690815,247070.0,VA,Microsoft,building
-83.12417577793775,40.0207608591313,261665.0,OH,,building
-83.12318764145307,40.0212015751041,130027.0,OH,,building
-97.08018498547705,30.57331452461579,4357993.0,TX,,campus
-96.51328904143112,31.969859243171552,11717820.0,TX,,campus
-88.70305756107939,37.08923909811934,223516.0,KY,,campus
-88.81652212808933,43.510374241426895,18261491.0,WI,Meta,campus
-93.06186047500412,44.7347589273926,328419.0,MN,,building
-93.06488082739824,44.73450830563237,273743.0,MN,,building
-93.72088557839348,41.514853067630966,263944.0,IA,,building
-93.72140957839252,41.51388771763131,263950.0,IA,,building
-103.44862076924288,31.51347361003037,2238928.0,TX,IONIC Digital,building
-104.82549757192864,41.0779035259037,11352010.0,WY,Meta,campus
-116.2682278264812,43.46314906556169,311564.0,ID,,building
-116.27208493714188,43.46334884091311,374271.0,ID,,building
-82.67876276810777,37.60017671613885,15594.0,KY,,building
-111.6324625173746,33.34718733044236,652528.0,AZ,,building
-111.6289166123353,33.346322514530925,652573.0,AZ,,building
-111.62596778673522,33.34716881147752,337459.0,AZ,,building
-94.79677175730814,31.194175662576733,12987.0,TX,,building
-97.06091510587594,32.44011676786547,282284.0,TX,Google,building
-88.32007315006497,36.3270316008224,85491.0,TN,,campus
-90.0918524305196,32.597993067055405,16581378.0,MS,,campus
-77.54482173192463,39.05526150263189,139936.0,VA,,building
-77.54599489429808,39.05412168578732,116829.0,VA,,building
-77.5347491015584,39.05102051361264,303500.0,VA,,building
-121.96538823847324,37.38371826652648,80443.0,CA,,building
-121.95374429776638,37.36193156366279,136083.0,CA,Stack Infrastructure,building
-98.39162546590184,29.29300517623084,110391.0,TX,Amazon Web Services,building
-96.87984573921815,32.83781408062895,49683.0,TX,Prime,building
-83.00154872692079,40.115815974371074,100131.0,OH,,building
-77.58633953014488,38.779293094525954,289592.0,VA,Google,building
-77.51252254455412,38.752551271861215,128120.0,VA,Quality Technology Services,building
-122.91848930131913,45.57202757860564,176342.0,OR,Quality Technology Services,campus
-122.91989791093344,45.57007707507895,215922.0,OR,Quality Technology Services,campus
-119.86320668797936,47.24017868896512,504350.0,WA,,building
-87.25691732953204,36.62405506342714,169749.0,TN,Google,building
-84.52265191627977,33.44836060805451,227238.0,GA,Quality Technology Services,building
-84.52361886278894,33.450931799506705,340589.0,GA,Quality Technology Services,building
-112.0194203234161,40.26585616535565,378788.0,UT,,building
-112.0194525662908,40.26987560376367,310201.0,UT,,building
-115.08338594607392,36.1437162128849,49212.0,NV,Lumen Technologies,campus
-98.64068795395536,29.447408414068715,465165.0,TX,National Security Agency,campus
-111.67591118204945,33.35397593532737,7905597.0,AZ,Google,campus
-122.2796841184508,47.15959194833818,1848925.0,WA,,campus
-111.97730491362316,33.45214088175117,463636.0,AZ,Iron Mountain,campus
-97.70066952274377,30.20713756172528,505061.0,TX,,campus
-97.69793314800336,30.20595060024873,249430.0,TX,,campus
-74.06526820534951,40.78433424839382,438062.0,NJ,CoreSite,campus
-82.76621082766692,40.05820687502756,22688090.0,OH,Google,campus
-82.76621082766692,40.05820687502756,22688090.0,OH,Google,campus
-77.5594854254625,38.949312045394976,1575278.0,VA,Microsoft,campus
-117.23884634999423,33.15360010009989,13597.0,CA,,campus
-74.54801971324707,40.5242144195126,284322.0,NJ,,campus
-74.53843497464507,40.543339080969226,259234.0,NJ,,campus
-84.27398204266025,34.06098518875687,174649.0,GA,,campus
-112.07061506346676,33.49340636611736,365629.0,AZ,,campus
-99.03832882211478,40.72592346991134,356125.0,NE,,campus
-95.87801936248776,41.2122139766782,382799.0,IA,CyrusOne,campus
-77.45319381679391,39.02194771328794,287687.0,VA,Centersquare,campus
-96.09132616357904,41.3425757499019,21448981.0,NE,,campus
-111.61234316481308,33.353820971794995,3498780.0,AZ,NTT,campus
-111.97645506133328,33.45448755055384,1290579.0,AZ,Iron Mountain,campus
-77.0291491,38.902887900000046,135001.0,DC,CoreSite,point
-106.5893487,35.10329250000003,135001.0,NM,,point
-123.3286299,42.43788240000002,135001.0,OR,,point
-117.070888,32.77502519999998,135001.0,CA,,point
-80.3177484,25.7915453,135001.0,FL,,point
-80.42343460000001,25.646561700000035,135001.0,FL,,point
-91.1725454,30.40744599999997,135001.0,LA,,point
-122.68056199999998,45.52142480000003,135001.0,OR,Alco Properties,point
-84.3668585,33.77156769999996,135001.0,GA,Google,point
-122.25982310000002,37.86985210000005,135001.0,CA,,point
-79.1427063,37.41568800000001,135001.0,VA,,point
-97.6497453,35.46720489999999,135001.0,OK,,point
-106.6536712,35.092501500000004,135001.0,NM,Oso Grande,point
-119.4795921,39.51409629999995,135001.0,NV,Switch,point
-78.2253196,39.63098509999999,135001.0,WV,,point
-96.7828145,32.7825463,135001.0,TX,,point
-70.26137850000002,43.65783879999999,135001.0,ME,FirstLight,point
-86.9141546,40.42178999999997,135001.0,IN,,point
-86.9165454,40.4218543,135001.0,IN,,point
-78.851552,35.88139699999996,135001.0,NC,,point
-78.8515726,35.88136400000003,135001.0,NC,,point
-111.7526684,33.38041490000001,135001.0,AZ,,point
-111.7528888,33.38060100000002,135001.0,AZ,,point
-111.809686,33.31991570000004,135001.0,AZ,,point
-111.8405386,33.30296499999996,135001.0,AZ,,point
-111.728405,33.37998619999999,135001.0,AZ,,point
-77.2258825,38.91372360000001,135001.0,VA,Digital Realty,point
-82.2997617,29.67281869999996,135001.0,FL,University of Florida,point
-84.3914814,33.755518599999995,135001.0,GA,Digital Realty,point
-87.9539794,43.04394079999997,135001.0,WI,,point
-121.891051,37.402744900000016,135001.0,CA,"Stack Infrastructure, Incorporated",point
-121.891057,37.40263410000001,135001.0,CA,"Stack Infrastructure, Incorporated",point
-120.64151280000002,35.25531619999998,135001.0,CA,,point
-82.98839390000002,42.62794240000004,135001.0,MI,Dennis Sampier,point
-72.5898636,41.7070776,135001.0,CT,,point
-121.891646,37.3341181,135001.0,CA,CoreSite,point
-77.4146998,39.02548510000001,135001.0,VA,Amazon Web Services,point
-95.4860464,30.17813650000001,135001.0,TX,,point
-76.6064893,39.28770169999999,135001.0,MD,Crown Castle Fiber,point
-76.6203737,39.29175829999999,135001.0,MD,AiNET,point
-77.2115713,38.9208538,135001.0,VA,Lumen Technologies,point
-87.9610618,43.00937789999995,135001.0,WI,,point
-78.8123836,42.99020109999999,135001.0,NY,,point
-106.6526456,35.088628899999954,135001.0,NM,,point
-106.6489853,35.08444940000002,135001.0,NM,bigbyte.cc,point
-94.5788209,39.10118160000008,135001.0,MO,,point
-94.5811452,39.10090709999998,135001.0,MO,,point
-66.10898950000002,18.41743590000001,135001.0,PR,Microsoft,point
-87.63344,41.872881100000015,135001.0,IL,Netrality,point
-78.9385323,36.00309929999997,135001.0,NC,Duke Libraries,point
-84.310567,35.92951329999998,135001.0,TN,Oak Ridge National Laboratory,point
-122.3940005,37.7796531,135001.0,CA,Ntirety,point
-111.9017033,33.62736699999998,135001.0,AZ,,point
-111.9020476,33.627247700000005,135001.0,AZ,,point
-111.9139825,33.61166239999997,135001.0,AZ,,point
-122.0437382,37.971080899999976,135001.0,CA,,point
-87.6183067,41.853350700000014,135001.0,IL,Digital Realty,point
-87.6186071,41.85338270000003,135001.0,IL,Centersquare,point
-111.8843457,33.63448429999997,135001.0,AZ,,point
-87.6359383,41.8805271,135001.0,IL,,point
-111.8960985,33.64466630000003,135001.0,AZ,,point
-87.6314655,41.875940500000006,135001.0,IL,CoreSite,point
-112.1117142,33.664745499999945,135001.0,AZ,,point
-76.8115503,39.4273178,135001.0,MD,Expedient,point
-76.6204024,39.29175920000002,135001.0,MD,Lumen Technologies,point
-76.5916709,39.2746554,135001.0,MD,Expedient,point
-104.8431597,39.59387330000001,135001.0,CO,Flexential,point
-123.05594560000002,43.7971554,135001.0,OR,,point
-111.9700762,33.39558550000002,135001.0,AZ,EdgeConneX,point
-83.6276287,41.8072817,135001.0,MI,,point
-117.5030207,33.910289899999995,135001.0,CA,,point
-111.9773353,33.40513069999998,135001.0,AZ,,point
-111.9711539,33.41318559999996,135001.0,AZ,,point
-84.44946380000002,39.31593130000003,135001.0,OH,Flexential,point
-104.9941589,39.74597020000002,135001.0,CO,Flexential,point
-96.8193707,32.800410099999986,135001.0,TX,Flexential,point
-81.5817226,30.245748200000005,135001.0,FL,Flexential,point
-104.8488321,39.66104880000002,135001.0,CO,Flexential,point
-86.8084949,35.97272939999996,135001.0,TN,Flexential,point
-78.8291431,35.850528100000005,135001.0,NC,Flexential,point
-82.5399781,28.037299100000027,135001.0,FL,Flexential,point
-111.7278754,40.33264800000003,135001.0,UT,Flexential,point
-74.00445830000001,40.71992800000002,135001.0,NY,Digital Realty,point
-74.0084414,40.7176766,135001.0,NY,Digital Realty,point
-84.3911712,33.75598569999999,135001.0,GA,CoreSite,point
-106.6153476,35.08673849999998,135001.0,NM,UNM,point
-121.9628653,37.3666621,135001.0,CA,Prime,point
-74.4568563,40.55035010000003,135001.0,NJ,,point
-74.0750122,40.785394800000006,135001.0,NJ,H5,point
-121.9474176,37.322867500000015,135001.0,CA,,point
-73.818665,42.73563079999996,135001.0,NY,Lumen Technologies,point
-87.6180475,41.8535578,135001.0,IL,Equinix,point
-74.6688514,40.31555800000002,135001.0,NJ,,point
-74.0048163,40.65769569999999,135001.0,NY,Dataverge,point
-95.8382826,36.09947349999995,135001.0,OK,,point
-111.6352356,33.35667870000003,135001.0,AZ,,point
-118.23591439999998,34.0584789,135001.0,CA,CoreSite,point
-77.45379770000001,39.013791700000006,135001.0,VA,Equinix,point
-77.47195400000001,39.01601419999996,135001.0,VA,NTT,point
-77.6099636,38.79997309999995,135001.0,VA,NTT,point
-89.3922794,43.067716100000005,135001.0,WI,Lumen Technologies,point
-115.1398835,36.065940500000025,135001.0,NV,Fiberhub,point
-75.3397205,40.087918900000005,135001.0,PA,,point
-96.798496,32.778446900000006,135001.0,TX,,point
-122.19153160000002,47.95874409999997,135001.0,WA,,point
