q_year,region,tech,mw,event,T_years,state,dc_market
2017.0,CAISO,Hybrid,425.0,2,3.11,CA,0
2017.0,CAISO,Hybrid,500.0,0,8.668,AZ,0
2017.0,CAISO,Hybrid,37.4,0,8.668,CA,0
2017.0,CAISO,Battery,203.7,2,0.854,CA,0
2017.0,CAISO,Solar,154.6,2,0.203,CA,0
2017.0,CAISO,Battery,45.0,2,0.775,CA,0
2017.0,CAISO,Hybrid,185.0,2,2.883,AZ,1
2017.0,CAISO,Hybrid,326.1,2,0.862,CA,0
2017.0,CAISO,Battery,100.0,2,0.868,CA,0
2017.0,CAISO,Wind,153.0,2,4.052,CA,1
2017.0,CAISO,Gas,38.0,1,2.461,CA,0
2017.0,CAISO,Battery,30.0,1,4.164,CA,0
2017.0,CAISO,Solar,419.0,2,0.813,CA,0
2017.0,CAISO,Hybrid,200.0,2,0.868,CA,0
2017.0,CAISO,Hybrid,202.5,0,8.668,CA,0
2017.0,CAISO,Wind,37.4,2,2.185,CA,0
2017.0,Southeast,Solar,80.0,2,1.123,AL,0
2017.0,CAISO,Hybrid,189.5,0,8.668,CA,0
2017.0,CAISO,Solar,155.1,2,0.159,AZ,1
2017.0,CAISO,Battery,10.0,2,3.899,CA,0
2017.0,CAISO,Battery,40.0,2,0.835,CA,0
2017.0,CAISO,Wind,400.0,0,8.668,CA,0
2017.0,CAISO,Battery,10.0,2,3.899,CA,0
2017.0,CAISO,Wind,280.5,2,2.5,CA,0
2017.0,CAISO,Hybrid,202.7,0,8.668,CA,1
2017.0,CAISO,Solar,305.5,2,0.958,CA,0
2017.0,CAISO,Solar,380.0,2,0.832,CA,0
2017.0,CAISO,Hybrid,40.5,2,0.216,CA,1
2017.0,CAISO,Hybrid,44.8,2,0.832,CA,0
2017.0,CAISO,Hybrid,150.0,2,0.134,CA,0
2017.0,CAISO,Hybrid,410.2,2,0.969,CA,0
2017.0,CAISO,Hybrid,200.0,2,0.868,CA,0
2017.0,CAISO,Hybrid,228.3,0,8.668,CA,0
2017.0,CAISO,Hybrid,228.3,0,8.668,CA,0
2017.0,CAISO,Hybrid,100.0,2,0.964,CA,0
2017.0,CAISO,Solar,263.8,2,0.203,CA,0
2017.0,CAISO,Hybrid,35.0,1,7.138,CA,0
2017.0,CAISO,Hybrid,553.0,1,6.527,CA,0
2017.0,CAISO,Solar,71.5,2,1.008,NV,0
2017.0,CAISO,Solar,200.0,1,7.515,CA,0
2017.0,CAISO,Battery,313.5,2,0.969,CA,1
2017.0,CAISO,Battery,60.0,2,0.142,CA,0
2017.0,CAISO,Wind,152.2,2,0.862,CA,0
2017.0,CAISO,Wind,101.5,2,0.862,CA,0
2017.0,CAISO,Hybrid,400.0,2,0.958,CA,0
2017.0,CAISO,Hybrid,58.3,0,8.668,CA,0
2017.0,CAISO,Hybrid,200.0,2,0.958,CA,0
2017.0,CAISO,Hybrid,150.0,1,4.605,CA,0
2017.0,CAISO,Hybrid,225.0,0,8.668,CA,0
2017.0,CAISO,Battery,23.0,2,0.969,CA,0
2017.0,CAISO,Battery,101.6,2,0.145,CA,1
2017.0,CAISO,Solar,20.2,2,0.832,CA,0
2017.0,CAISO,Solar,103.0,2,0.203,CA,1
2017.0,CAISO,Battery,52.8,2,0.118,CA,0
2017.0,CAISO,Hybrid,706.2,2,3.028,CA,0
2017.0,CAISO,Hybrid,908.0,0,8.668,CA,0
2017.0,CAISO,Hybrid,312.5,2,0.958,AZ,1
2017.0,CAISO,Hybrid,900.0,2,3.091,AZ,1
2017.0,CAISO,Hybrid,4357.4,0,8.668,AZ,0
2017.0,CAISO,Hybrid,192.0,0,8.668,CA,0
2017.0,CAISO,Hybrid,400.0,0,8.668,CA,0
2017.0,CAISO,Solar,16.4,2,0.172,CA,0
2017.0,CAISO,Battery,26.2,1,7.233,CA,0
2017.0,CAISO,Hybrid,180.0,2,0.83,CA,0
2017.0,CAISO,Solar,155.7,2,0.203,CA,0
2017.0,CAISO,Solar,30.9,2,0.203,CA,0
2017.0,CAISO,Solar,102.4,2,0.791,CA,0
2017.0,CAISO,Solar,77.0,2,0.203,CA,0
2017.0,CAISO,Battery,94.5,2,2.899,CA,0
2017.0,CAISO,Solar,204.0,2,0.997,CA,0
2017.0,CAISO,Solar,209.0,2,0.203,CA,0
2017.0,CAISO,Other,112.0,2,0.057,CA,0
2017.0,CAISO,Solar,40.7,2,3.039,CA,0
2017.0,CAISO,Solar,156.0,2,0.096,CA,0
2017.0,CAISO,Solar,102.5,2,0.964,CA,0
2017.0,CAISO,Wind,80.0,0,8.668,CA,0
2017.0,CAISO,Solar,51.2,2,0.832,CA,0
2017.0,CAISO,Battery,189.0,1,4.934,CA,0
2017.0,CAISO,Solar,71.4,2,0.851,CA,0
2017.0,CAISO,Battery,90.0,2,0.14,CA,0
2017.0,CAISO,Solar,209.5,2,0.203,CA,0
2017.0,ERCOT,Solar,206.0,1,6.333,TX,0
2017.0,Southeast,Wind,230.0,0,8.663,MO,0
2017.0,Southeast,Solar,20.0,2,0.723,AL,0
2017.0,SPP,Solar,25.0,2,4.019,KS,0
2017.0,SPP,Solar,30.0,2,4.019,OK,0
2017.0,SPP,Solar,25.0,2,3.587,KS,0
2017.0,SPP,Solar,50.0,2,3.587,KS,0
2017.0,SPP,Solar,50.0,2,3.587,OK,0
2017.0,SPP,Solar,110.0,2,4.561,SD,0
2017.0,SPP,Wind,0.6,2,4.925,NE,0
2017.0,Southeast,Solar,155.0,2,4.334,GA,0
2017.0,West,Solar,20.0,1,5.561,ID,0
2017.0,PJM,Solar,20.0,1,5.311,VA,0
2017.0,West,Wind,201.0,2,2.656,CO,0
2017.0,ERCOT,Wind,101.0,1,2.486,TX,0
2017.0,PJM,Solar,20.0,2,5.402,MD,0
2017.0,SPP,Wind,201.6,2,3.573,TX,0
2017.0,NYISO,Solar,20.0,2,0.126,NY,0
2017.0,SPP,Solar,1.8,2,3.997,NM,0
2017.0,West,Hybrid,2000.0,0,8.627,AZ,0
2017.0,West,Gas,10.6,2,2.639,CO,0
2017.0,Southeast,Solar,110.5,2,6.081,GA,0
2017.0,Southeast,Solar,45.0,2,1.478,GA,0
2017.0,SPP,Solar,151.8,0,8.624,OK,0
2017.0,SPP,Wind,102.0,1,7.611,OK,0
2017.0,NYISO,Battery,20.0,2,0.706,NY,0
2017.0,SPP,Wind,100.0,2,3.546,KS,0
2017.0,SPP,Solar,8.0,2,0.723,MN,0
2017.0,Southeast,Nuclear,14.0,1,2.554,NC,1
2017.0,SPP,Wind,300.0,0,8.611,SD,0
2017.0,SPP,Wind,200.0,2,4.465,KS,0
2017.0,Southeast,Solar,60.0,0,8.608,MS,0
2017.0,Southeast,Solar,100.0,0,8.608,MS,0
2017.0,SPP,Wind,200.0,1,6.439,SD,0
2017.0,West,Hybrid,100.0,0,8.605,AZ,1
2017.0,SPP,Solar,99.0,2,1.092,NM,0
2017.0,PJM,Gas,7.6,2,4.789,NJ,0
2017.0,SPP,Wind,150.0,0,8.602,KS,0
2017.0,SPP,Solar,20.0,2,3.296,NE,0
2017.0,SPP,Gas,1550.0,2,1.043,OK,0
2017.0,West,Other,499.0,0,8.6,NV,1
2017.0,SPP,Wind,200.0,2,0.819,SD,0
2017.0,SPP,Solar,200.0,2,1.621,TX,0
2017.0,SPP,Gas,1100.0,2,0.676,OK,0
2017.0,SPP,Solar,101.5,0,8.594,OK,0
2017.0,SPP,Solar,52.2,0,8.594,OK,0
2017.0,SPP,Solar,72.5,0,8.594,OK,0
2017.0,SPP,Solar,72.5,0,8.594,OK,0
2017.0,SPP,Solar,200.0,0,8.594,OK,0
2017.0,SPP,Solar,124.7,0,8.594,OK,0
2017.0,SPP,Solar,228.2,2,4.047,NE,0
2017.0,SPP,Solar,124.7,0,8.594,OK,0
2017.0,SPP,Solar,52.2,2,1.643,LA,1
2017.0,ERCOT,Solar,187.2,1,4.567,TX,0
2017.0,SPP,Solar,49.9,2,3.499,TX,0
2017.0,SPP,Solar,525.0,2,3.953,TX,0
2017.0,SPP,Solar,135.0,2,3.901,TX,0
2017.0,SPP,Solar,300.0,2,3.526,TX,0
2017.0,SPP,Solar,26.3,2,3.499,TX,0
2017.0,ERCOT,Solar,180.0,1,3.121,TX,0
2017.0,Southeast,Solar,74.5,1,4.589,FL,0
2017.0,SPP,Solar,25.0,2,0.542,SD,0
2017.0,SPP,Solar,200.2,2,3.524,OK,0
2017.0,SPP,Solar,150.8,2,3.524,OK,0
2017.0,SPP,Solar,33.0,2,3.959,NM,0
2017.0,SPP,Solar,200.2,2,3.956,TX,0
2017.0,SPP,Solar,102.0,2,0.621,SD,0
2017.0,SPP,Wind,210.0,2,0.424,ND,0
2017.0,SPP,Wind,200.0,2,5.04,KS,0
2017.0,SPP,Wind,100.0,2,4.022,NE,0
2017.0,ERCOT,Solar,141.0,0,8.589,TX,0
2017.0,SPP,Wind,200.1,2,3.899,TX,0
2017.0,SPP,Wind,149.4,1,3.893,MO,0
2017.0,SPP,Wind,200.1,2,1.366,TX,0
2017.0,SPP,Wind,200.1,2,1.366,TX,0
2017.0,SPP,Wind,200.1,2,1.366,TX,0
2017.0,SPP,Solar,72.5,0,8.589,LA,1
2017.0,Southeast,Solar,74.5,2,1.919,FL,0
2017.0,SPP,Wind,200.0,2,2.88,KS,0
2017.0,SPP,Solar,189.0,0,8.589,KS,0
2017.0,SPP,Solar,103.5,0,8.589,KS,0
2017.0,SPP,Wind,220.0,2,3.956,NM,0
2017.0,SPP,Solar,200.0,0,8.589,OK,0
2017.0,SPP,Solar,102.0,2,0.46,OK,0
2017.0,SPP,Other,488.0,2,1.336,OK,0
2017.0,SPP,Wind,200.0,2,3.513,KS,0
2017.0,SPP,Wind,85.0,2,2.877,KS,0
2017.0,SPP,Wind,25.0,2,0.422,KS,0
2017.0,SPP,Wind,200.0,1,7.565,TX,0
2017.0,SPP,Wind,250.0,2,0.361,SD,0
2017.0,SPP,Wind,250.0,2,2.877,SD,0
2017.0,SPP,Wind,202.1,2,2.357,KS,0
2017.0,SPP,Solar,85.0,0,8.586,OK,0
2017.0,SPP,Solar,102.6,0,8.586,OK,0
2017.0,SPP,Solar,50.0,2,3.953,OK,0
2017.0,SPP,Wind,74.0,2,2.089,IA,0
2017.0,SPP,Wind,235.0,2,3.953,TX,0
2017.0,SPP,Wind,140.0,1,4.559,OK,0
2017.0,SPP,Solar,50.0,2,3.953,OK,0
2017.0,SPP,Wind,270.0,2,0.422,TX,0
2017.0,SPP,Wind,200.0,2,3.953,KS,0
2017.0,SPP,Solar,65.0,0,8.586,KS,0
2017.0,SPP,Wind,150.0,2,5.038,KS,0
2017.0,SPP,Solar,100.0,1,7.732,OK,0
2017.0,SPP,Solar,128.0,1,7.08,SD,0
2017.0,SPP,Wind,300.0,2,8.465,ND,0
2017.0,SPP,Solar,150.0,2,4.791,MO,0
2017.0,SPP,Solar,128.0,2,3.953,NM,0
2017.0,SPP,Wind,200.0,2,3.513,KS,0
2017.0,SPP,Solar,89.3,2,3.493,TX,0
2017.0,SPP,Wind,149.4,1,3.587,MO,0
2017.0,SPP,Solar,90.0,2,3.956,TX,0
2017.0,SPP,Wind,200.0,2,5.038,CO,0
2017.0,SPP,Solar,200.1,0,8.586,TX,0
2017.0,SPP,Wind,200.0,2,3.513,KS,0
2017.0,West,Hybrid,74.9,0,8.572,NM,0
2017.0,West,Other,646.0,0,8.572,MT,0
2017.0,West,Wind,80.0,1,2.48,MT,0
2017.0,PJM,Solar,80.0,1,6.782,PA,0
2017.0,West,Solar,10.0,2,5.854,NM,0
2017.0,NYISO,Solar,20.0,2,1.547,NY,0
2017.0,NYISO,Solar,25.0,2,1.629,NY,0
2017.0,MISO,Solar,200.0,2,1.561,TX,0
2017.0,MISO,Wind,200.0,0,8.542,MS,0
2017.0,MISO,Solar,100.0,0,8.542,LA,0
2017.0,MISO,Solar,100.0,0,8.542,MS,0
2017.0,MISO,Solar,150.0,2,1.561,MS,0
2017.0,MISO,Solar,40.0,2,3.622,MN,0
2017.0,MISO,Solar,200.0,1,4.958,AR,0
2017.0,MISO,Solar,80.0,2,1.566,MI,0
2017.0,MISO,Wind,100.0,2,2.645,MI,0
2017.0,MISO,Solar,150.0,2,1.561,TX,0
2017.0,MISO,Solar,100.0,0,8.542,IL,0
2017.0,MISO,Solar,199.0,0,8.542,IN,0
2017.0,MISO,Solar,119.0,2,0.832,IN,0
2017.0,MISO,Solar,32.5,2,5.856,MN,0
2017.0,MISO,Gas,1244.0,2,0.931,IN,0
2017.0,MISO,Solar,74.0,2,7.099,WI,0
2017.0,MISO,Solar,250.0,0,8.542,IL,0
2017.0,MISO,Solar,189.0,0,8.542,MI,0
2017.0,MISO,Solar,124.0,2,1.563,WI,0
2017.0,MISO,Solar,100.0,2,1.561,AR,0
2017.0,MISO,Solar,70.0,2,0.953,IL,0
2017.0,MISO,Solar,69.0,2,1.563,IL,0
2017.0,MISO,Wind,12.5,1,1.361,MI,0
2017.0,MISO,Gas,1175.0,1,3.91,MI,0
2017.0,MISO,Other,2.0,2,3.622,MN,0
2017.0,MISO,Solar,100.0,2,1.561,TX,0
2017.0,MISO,Wind,105.0,2,3.622,MN,0
2017.0,MISO,Gas,30.0,2,1.566,MI,0
2017.0,MISO,Solar,200.0,1,5.164,IN,0
2017.0,MISO,Solar,239.0,1,3.431,MI,0
2017.0,MISO,Other,37.2,0,8.542,LA,0
2017.0,MISO,Wind,100.0,0,8.542,WI,0
2017.0,MISO,Solar,200.0,1,3.127,WI,0
2017.0,MISO,Wind,300.0,2,2.1,MN,0
2017.0,MISO,Wind,100.0,2,1.566,MI,0
2017.0,MISO,Wind,150.0,2,2.355,ND,0
2017.0,MISO,Gas,25.0,1,2.097,MS,0
2017.0,MISO,Wind,75.0,2,1.563,IL,0
2017.0,MISO,Solar,150.0,1,3.127,WI,0
2017.0,MISO,Solar,75.0,2,0.736,WI,0
2017.0,MISO,Wind,64.0,2,3.622,IA,0
2017.0,MISO,Solar,250.0,0,8.542,IA,0
2017.0,MISO,Solar,200.0,0,8.542,WI,0
2017.0,MISO,Wind,70.0,2,0.901,MI,0
2017.0,MISO,Wind,150.0,2,2.355,ND,0
2017.0,MISO,Solar,45.0,2,0.085,IL,0
2017.0,MISO,Solar,15.0,2,0.145,IL,0
2017.0,MISO,Wind,200.0,2,2.1,MN,0
2017.0,MISO,Solar,50.0,2,2.355,MN,0
2017.0,MISO,Solar,100.0,1,4.126,AR,0
2017.0,MISO,Solar,33.0,2,1.561,AR,0
2017.0,MISO,Solar,100.0,0,8.542,WI,0
2017.0,MISO,Wind,200.0,2,1.563,IL,0
2017.0,MISO,Wind,200.0,2,3.622,IA,0
2017.0,MISO,Solar,150.0,0,8.542,MN,0
2017.0,MISO,Solar,100.0,0,8.542,IN,0
2017.0,MISO,Solar,100.0,2,1.561,AR,0
2017.0,MISO,Solar,45.0,2,1.561,AR,0
2017.0,MISO,Wind,200.0,2,3.943,MN,0
2017.0,MISO,Wind,180.0,2,1.771,AR,0
2017.0,MISO,Solar,149.0,1,3.959,MI,0
2017.0,MISO,Wind,100.0,0,8.542,IA,0
2017.0,MISO,Solar,150.0,0,8.542,MI,0
2017.0,MISO,Wind,190.0,2,6.084,ND,0
2017.0,MISO,Wind,150.0,2,1.005,IA,0
2017.0,MISO,Solar,200.0,2,1.561,LA,0
2017.0,MISO,Wind,41.4,2,2.943,WI,0
2017.0,MISO,Solar,139.0,1,4.37,MO,0
2017.0,MISO,Solar,99.0,2,1.566,MI,0
2017.0,MISO,Solar,107.0,2,1.771,AR,0
2017.0,MISO,Wind,200.0,2,1.377,SD,0
2017.0,MISO,Wind,100.0,2,1.643,ND,0
2017.0,MISO,Wind,38.0,2,1.322,IA,0
2017.0,MISO,Wind,50.0,2,0.315,IA,0
2017.0,MISO,Gas,535.0,2,3.348,MI,0
2017.0,MISO,Gas,535.0,2,1.566,MI,0
2017.0,MISO,Solar,200.0,2,1.637,MN,0
2017.0,MISO,Solar,200.0,0,8.542,AR,0
2017.0,MISO,Wind,200.0,2,3.622,SD,0
2017.0,MISO,Solar,100.0,2,1.561,TX,0
2017.0,MISO,Wind,150.0,2,1.851,MI,0
2017.0,MISO,Wind,38.0,2,0.419,IA,0
2017.0,MISO,Solar,50.0,1,5.21,WI,0
2017.0,MISO,Solar,25.0,2,2.355,ND,0
2017.0,MISO,Wind,80.0,1,2.292,MI,0
2017.0,MISO,Wind,100.0,2,3.622,MN,0
2017.0,MISO,Solar,101.3,0,8.542,WI,0
2017.0,MISO,Solar,50.0,2,0.854,MI,0
2017.0,MISO,Wind,200.0,2,1.736,MN,0
2017.0,MISO,Battery,50.0,2,1.563,AR,0
2017.0,MISO,Solar,200.0,1,5.292,MO,0
2017.0,MISO,Solar,200.0,2,1.561,MS,0
2017.0,MISO,Solar,80.0,2,5.722,IN,0
2017.0,MISO,Solar,125.0,0,8.542,MI,0
2017.0,MISO,Solar,140.0,2,0.211,AR,0
2017.0,MISO,Solar,149.9,0,8.542,IL,0
2017.0,MISO,Wind,200.0,2,1.561,LA,0
2017.0,MISO,Solar,100.0,2,0.931,MI,0
2017.0,MISO,Solar,100.0,2,2.505,IL,0
2017.0,MISO,Solar,149.0,1,3.948,IL,0
2017.0,MISO,Solar,100.0,2,1.561,LA,0
2017.0,MISO,Wind,50.0,2,1.563,IN,0
2017.0,MISO,Solar,250.0,1,5.273,WI,0
2017.0,MISO,Solar,20.0,2,1.771,LA,0
2017.0,MISO,Wind,130.0,2,2.355,MN,0
2017.0,MISO,Solar,125.0,2,4.841,MI,0
2017.0,MISO,Solar,200.0,1,3.376,IL,0
2017.0,MISO,Solar,100.0,2,1.561,AR,0
2017.0,MISO,Gas,220.0,2,1.506,MN,0
2017.0,MISO,Solar,200.0,1,6.04,WI,0
2017.0,MISO,Solar,200.0,2,3.943,ND,0
2017.0,MISO,Wind,200.0,2,1.566,MI,0
2017.0,MISO,Solar,99.0,1,3.042,IL,0
2017.0,MISO,Battery,50.0,2,1.563,TX,0
2017.0,MISO,Wind,146.7,2,1.851,MI,0
2017.0,MISO,Wind,151.8,2,0.646,IN,0
2017.0,MISO,Wind,300.0,2,1.563,IN,0
2017.0,MISO,Wind,100.0,1,3.948,IL,0
2017.0,MISO,Wind,99.9,2,1.563,WI,0
2017.0,MISO,Solar,245.0,2,1.834,IN,0
2017.0,MISO,Solar,50.0,2,1.643,MO,0
2017.0,MISO,Solar,100.0,2,1.563,AR,0
2017.0,MISO,Wind,99.9,2,2.943,WI,0
2017.0,MISO,Wind,100.0,2,0.131,MI,0
2017.0,MISO,Wind,99.9,2,2.943,WI,0
2017.0,MISO,Solar,149.0,0,8.542,WI,0
2017.0,MISO,Solar,30.0,2,0.145,IL,0
2017.0,MISO,Solar,60.0,2,3.622,ND,0
2017.0,MISO,Solar,250.0,0,8.542,IL,0
2017.0,MISO,Wind,99.9,2,1.637,WI,0
2017.0,MISO,Solar,275.0,0,8.542,IL,0
2017.0,MISO,Gas,1217.0,2,0.361,MI,0
2017.0,MISO,Solar,99.0,1,3.948,IL,0
2017.0,MISO,Gas,145.5,2,1.207,IA,0
2017.0,MISO,Solar,250.0,0,8.542,IN,0
2017.0,MISO,Solar,100.0,2,1.561,AR,0
2017.0,MISO,Solar,100.0,1,4.416,MS,0
2017.0,MISO,Solar,100.0,2,3.962,MI,0
2017.0,MISO,Solar,100.0,2,0.203,IL,0
2017.0,MISO,Solar,100.0,2,1.771,LA,0
2017.0,MISO,Solar,180.0,0,8.542,AR,0
2017.0,MISO,Solar,78.0,2,1.561,TX,0
2017.0,MISO,Solar,90.0,0,8.542,IN,0
2017.0,MISO,Solar,140.0,2,1.566,MI,0
2017.0,MISO,Wind,120.0,1,3.959,IL,0
2017.0,MISO,Wind,300.0,0,8.542,IL,0
2017.0,MISO,Wind,200.0,2,2.653,IN,0
2017.0,MISO,Wind,200.0,2,2.653,IN,0
2017.0,MISO,Gas,725.0,2,2.606,MI,0
2017.0,MISO,Wind,150.0,2,3.622,IA,0
2017.0,MISO,Solar,100.0,2,2.946,MI,0
2017.0,MISO,Wind,200.1,1,4.164,IN,0
2017.0,MISO,Wind,200.1,1,4.164,IN,0
2017.0,MISO,Wind,200.0,1,5.29,IA,0
2017.0,MISO,Wind,200.0,2,1.834,IL,0
2017.0,MISO,Solar,100.0,1,4.416,AR,0
2017.0,MISO,Solar,100.0,2,4.35,MI,0
2017.0,MISO,Gas,48.0,1,2.366,WI,0
2017.0,MISO,Wind,80.0,2,3.469,IN,0
2017.0,MISO,Wind,250.0,0,8.542,IL,0
2017.0,MISO,Wind,200.0,2,2.355,ND,0
2017.0,MISO,Solar,100.0,1,4.873,AR,0
2017.0,MISO,Wind,200.0,2,1.834,IN,0
2017.0,MISO,Solar,50.0,2,1.561,LA,0
2017.0,MISO,Solar,50.0,2,1.561,LA,0
2017.0,MISO,Solar,50.0,2,5.374,LA,0
2017.0,MISO,Wind,200.0,2,1.566,MI,0
2017.0,Southeast,Solar,80.0,0,8.542,NC,0
2017.0,MISO,Solar,100.0,2,1.561,TX,0
2017.0,MISO,Wind,400.0,2,1.637,MN,0
2017.0,MISO,Wind,298.0,2,3.622,ND,0
2017.0,MISO,Wind,200.0,2,1.566,MI,0
2017.0,MISO,Wind,150.0,2,2.355,IA,0
2017.0,MISO,Wind,110.0,1,5.498,MN,0
2017.0,MISO,Wind,102.0,2,1.563,IL,0
2017.0,MISO,Wind,400.0,2,4.4,ND,0
2017.0,MISO,Wind,150.0,0,8.542,IL,0
2017.0,MISO,Solar,100.0,2,1.561,TX,0
2017.0,MISO,Wind,200.0,0,8.542,SD,0
2017.0,MISO,Wind,100.0,1,3.874,IL,0
2017.0,MISO,Wind,200.0,2,1.667,MN,0
2017.0,MISO,Wind,200.0,2,1.426,MN,0
2017.0,MISO,Wind,200.0,2,1.834,IN,0
2017.0,MISO,Wind,200.0,2,3.622,MN,0
2017.0,MISO,Gas,561.5,0,8.542,WI,0
2017.0,MISO,Solar,150.0,1,5.331,LA,0
2017.0,MISO,Wind,300.0,2,3.622,ND,0
2017.0,MISO,Wind,100.0,2,3.622,ND,0
2017.0,MISO,Wind,100.0,2,3.622,ND,0
2017.0,MISO,Wind,49.0,1,1.292,MI,0
2017.0,MISO,Solar,150.0,2,1.561,AR,0
2017.0,MISO,Wind,200.0,2,1.656,MN,0
2017.0,ERCOT,Wind,600.0,0,8.537,TX,0
2017.0,PJM,Solar,50.0,2,0.698,IL,0
2017.0,PJM,Solar,40.0,2,4.838,NC,0
2017.0,PJM,Solar,80.0,0,8.534,NC,0
2017.0,ERCOT,Wind,297.2,0,8.534,TX,0
2017.0,SPP,Solar,240.0,2,3.967,NM,0
2017.0,West,Solar,150.0,2,2.543,CO,0
2017.0,ERCOT,Wind,250.1,0,8.528,TX,0
2017.0,ERCOT,Wind,250.1,0,8.528,TX,0
2017.0,ERCOT,Solar,200.0,2,3.236,TX,0
2017.0,ERCOT,Solar,81.4,2,4.542,TX,0
2017.0,ERCOT,Solar,300.0,1,3.023,TX,0
2017.0,ERCOT,Wind,300.0,1,2.105,TX,0
2017.0,ERCOT,Solar,201.5,1,4.58,TX,0
2017.0,ERCOT,Solar,82.3,1,4.194,TX,0
2017.0,ERCOT,Wind,418.9,0,8.523,TX,0
2017.0,ERCOT,Solar,200.0,0,8.523,TX,0
2017.0,ERCOT,Solar,301.1,0,8.523,TX,0
2017.0,West,Solar,8.2,0,8.523,NM,0
2017.0,West,Solar,11.0,0,8.523,NM,0
2017.0,ERCOT,Hybrid,200.9,0,8.523,TX,0
2017.0,West,Wind,300.0,2,2.53,CO,0
2017.0,Southeast,Solar,74.5,0,8.512,FL,1
2017.0,Southeast,Solar,74.5,1,3.756,FL,0
2017.0,Southeast,Solar,74.5,1,3.674,FL,0
2017.0,Southeast,Solar,74.5,1,7.598,FL,0
2017.0,Southeast,Solar,74.5,1,3.477,FL,0
2017.0,Southeast,Solar,74.5,1,6.595,FL,0
2017.0,Southeast,Solar,74.5,1,3.483,FL,0
2017.0,West,Battery,65.0,2,4.219,CA,0
2017.0,Southeast,Solar,74.5,0,8.512,FL,0
2017.0,Southeast,Solar,74.5,1,7.598,FL,0
2017.0,Southeast,Solar,74.5,1,3.754,FL,0
2017.0,Southeast,Solar,74.5,1,3.759,FL,0
2017.0,Southeast,Solar,74.5,1,6.595,FL,0
2017.0,Southeast,Solar,74.5,1,3.923,FL,0
2017.0,Southeast,Solar,74.5,1,5.596,FL,0
2017.0,Southeast,Solar,74.5,1,5.596,FL,0
2017.0,Southeast,Solar,74.5,1,2.513,,0
2017.0,Southeast,Solar,74.5,1,2.762,,0
2017.0,Southeast,Solar,74.5,1,2.513,,0
2017.0,Southeast,Solar,74.5,1,2.762,,0
2017.0,Southeast,Solar,74.5,1,2.513,,0
2017.0,Southeast,Solar,74.9,1,5.774,FL,0
2017.0,West,Solar,120.0,2,2.527,CO,0
2017.0,West,Solar,250.0,2,2.527,CO,1
2017.0,West,Wind,600.0,2,3.159,CO,0
2017.0,Southeast,Solar,74.5,1,4.597,FL,0
2017.0,Southeast,Solar,74.5,1,3.493,FL,0
2017.0,Southeast,Solar,74.5,1,3.674,FL,0
2017.0,Southeast,Solar,74.5,1,4.597,FL,0
2017.0,Southeast,Solar,74.5,1,5.596,FL,1
2017.0,Southeast,Solar,74.5,1,7.598,FL,0
2017.0,Southeast,Solar,74.5,1,4.008,FL,0
2017.0,Southeast,Solar,74.5,0,8.512,FL,0
2017.0,Southeast,Solar,74.5,1,6.595,FL,0
2017.0,Southeast,Solar,74.5,1,6.76,FL,0
2017.0,Southeast,Solar,74.5,0,8.512,FL,0
2017.0,Southeast,Solar,74.5,1,4.597,FL,0
2017.0,Southeast,Solar,74.5,1,6.595,FL,0
2017.0,Southeast,Solar,74.5,1,3.841,FL,0
2017.0,Southeast,Solar,74.5,1,6.595,FL,0
2017.0,Southeast,Solar,74.5,1,3.485,FL,0
2017.0,Southeast,Solar,74.5,1,7.387,FL,0
2017.0,Southeast,Solar,50.0,1,7.598,FL,1
2017.0,PJM,Solar,150.0,0,8.509,VA,0
2017.0,NYISO,Solar,100.0,0,8.507,NY,0
2017.0,ERCOT,Solar,200.0,0,8.507,TX,0
2017.0,PJM,Solar,10.0,2,0.101,NJ,0
2017.0,West,Wind,300.0,0,8.49,NE,0
2017.0,West,Wind,247.0,0,8.476,NM,0
2017.0,ERCOT,Solar,45.0,2,5.999,TX,0
2017.0,ERCOT,Wind,301.4,2,2.648,TX,0
2017.0,ERCOT,Wind,158.0,1,1.886,TX,0
2017.0,ERCOT,Solar,60.0,2,6.248,TX,0
2017.0,ERCOT,Solar,20.0,0,8.476,TX,0
2017.0,ERCOT,Solar,200.0,1,2.423,TX,0
2017.0,ERCOT,Solar,45.0,2,6.248,TX,0
2017.0,SPP,Solar,67.5,2,4.676,TX,0
2017.0,PJM,Solar,0.2,2,1.437,NJ,0
2017.0,West,Solar,40.0,2,2.489,CO,0
2017.0,ERCOT,Solar,40.0,0,8.474,TX,0
2017.0,SPP,Wind,75.0,0,8.471,NE,0
2017.0,West,Hybrid,80.0,0,8.471,OR,0
2017.0,West,Hybrid,50.0,0,8.471,OR,0
2017.0,West,Hybrid,80.0,0,8.471,OR,0
2017.0,West,Gas,6.4,2,3.127,CO,0
2017.0,West,Hybrid,250.0,2,0.501,NV,1
2017.0,NYISO,Solar,20.0,2,0.367,NY,0
2017.0,NYISO,Solar,20.0,2,0.367,NY,0
2017.0,ISO-NE,Solar,20.0,2,3.143,VT,0
2017.0,ISO-NE,Wind,150.0,2,0.728,ME,0
2017.0,West,Wind,201.0,2,2.464,CO,0
2017.0,PJM,Hybrid,110.0,2,0.627,NC,0
2017.0,PJM,Solar,7.0,2,0.055,NJ,0
